date,pm2.5,temp,dewp,pres,wspm
3/21/2014,115.7058824,17.575,2.679166667,1011.066667,2.075
3/24/2014,92.8,19.84583333,4.979166667,1003.85,1.475
3/25/2014,104.0833333,21.225,8.445833333,999.6416667,1.541666667
3/26/2014,115.0416667,19.48333333,8.441666667,999.5166667,2.629166667
3/27/2014,20.16666667,16.325,-3.0875,1007.145833,3.745833333
3/28/2014,28.125,15.39166667,-2.7875,1004.045833,3.379166667
3/29/2014,22.45833333,13.04166667,-11.225,1008.7625,4.054166667
3/30/2014,17.41666667,15.375,-8.983333333,1007.7875,2.270833333
3/31/2014,66.125,16.23333333,0.566666667,999.0625,1.516666667
3/1/2015,19.625,7.8875,-13.2375,1020.758333,2.845833333
3/2/2015,18.13043478,8.529166667,-13.81666667,1021.35,2.0125
3/3/2015,79.79166667,8.716666667,-3.979166667,1014.75,1.783333333
3/4/2015,147.0416667,11.4,1.3125,1010.670833,1.425
3/5/2015,110.5416667,13.89166667,0.5625,1009.983333,1.8625
3/6/2015,118.75,14.575,6.020833333,1010.55,2.045833333
3/7/2015,11.91666667,8.345833333,-4.033333333,1016.8375,3.704166667
3/8/2015,24.125,12.34583333,-2.445833333,1015.3625,2.145833333
3/9/2015,44.40909091,17.20833333,-1.816666667,998.7291667,1.925
3/10/2015,93.41666667,17.69583333,1.445833333,991.1541667,2.483333333
3/11/2015,22.125,16.29583333,-13.70833333,1001.9125,4.3875
3/12/2015,45.95833333,16.88333333,-3.5875,999.4041667,1.691666667
3/13/2015,108.9166667,17.8,5.229166667,1001.741667,1.504166667
3/14/2015,52.25,17.98333333,-1.458333333,1005.1875,2.129166667
3/15/2015,42.29166667,16.16666667,-6.004166667,1004.9125,2.1875
3/16/2015,57.83333333,18.11666667,-2.729166667,1001.141667,2.429166667
3/17/2015,41.66666667,18.38333333,-2.825,1007.229167,2.0125
3/18/2015,37.57142857,19.77916667,-2.966666667,1005.679167,2.15
3/19/2015,43,19.67083333,-4.629166667,1011.0625,1.879166667
3/20/2015,59.08333333,22.34583333,1.2125,1004.916667,1.816666667
3/21/2015,82.70833333,23.79583333,7.045833333,1000.1625,2.120833333
3/22/2015,66.52173913,21.2,12.35416667,996.1791667,1.595833333
3/23/2015,39.41666667,19.83333333,11.25833333,1001.658333,1.2625
3/24/2015,112.3333333,21.20416667,13.12083333,1003.658333,1.808333333
3/25/2015,121.4583333,23.17083333,13.8875,1001.395833,2.045833333
3/26/2015,133.1666667,17.89583333,13.06666667,1000.8,1.691666667
3/27/2015,52.25,18.7625,11.55416667,1000.891667,1.654166667
3/28/2015,32,19.19166667,-4.8625,1004.991667,3.925
3/29/2015,22.75,18.25833333,-6.283333333,1005.245833,2.4125
3/30/2015,38.75,20.24166667,-2.233333333,996.2083333,2.4375
3/31/2015,16.95833333,17.89583333,-10.04166667,1002.316667,2.266666667
3/1/2016,97.83333333,13.89166667,1.495833333,1000.4875,1.341666667
3/2/2016,43.625,17.59583333,-6.0125,1002.491667,2.854166667
3/3/2016,12.91666667,18.17916667,-14.95833333,1004.358333,3.525
3/4/2016,37.83333333,16.85833333,-3.920833333,1000.375,2.579166667
3/5/2016,45.95833333,13.62083333,-6.716666667,1008.033333,2.391666667
3/6/2016,33.9047619,10.975,-5.254166667,1008.583333,2.775
3/7/2016,75.04166667,11.00833333,6.308333333,998.6958333,1.525
3/8/2016,82.25,16.67083333,-0.104166667,995.5166667,2.7
3/9/2016,26.95833333,17.84166667,-4.366666667,1005.241667,2.566666667
3/10/2016,51,15.19166667,1.35,1003.25,1.85
3/11/2016,27.75,15.375,-0.979166667,1001.175,3.679166667
3/12/2016,12.45833333,15.10833333,-7.7875,1001.941667,4.3625
3/13/2016,15.125,14.50833333,-5.966666667,1003.875,2.304166667
3/14/2016,68.04166667,12.4,1.395833333,1007.308333,1.866666667
3/15/2016,78.52173913,18.425,2.695833333,1002.9375,1.591666667
3/16/2016,73.5,20.1625,-1.495833333,994.7125,2.7
3/17/2016,34.41666667,19.7125,-13.52916667,1000.095833,3.854166667
3/18/2016,21.5,17.62083333,-12.275,1004.945833,2.683333333
3/19/2016,83.66666667,16.825,0.933333333,1001.5875,1.691666667
3/20/2016,98.36363636,20.80416667,9.725,1002.4625,2.845833333
3/21/2016,93.54166667,18.11666667,4.495833333,1007.058333,1.8875
3/22/2016,91.5,15.34166667,7.208333333,1005.329167,1.270833333
3/23/2016,76.625,18.34583333,7.625,1004.8625,2.029166667
3/24/2016,118.6956522,17.3375,8.316666667,998.9833333,1.55
3/25/2016,131.9166667,22.12083333,10.9625,993.3083333,2.041666667
3/26/2016,196.5652174,22.74166667,15.325,991.8916667,1.425
3/27/2016,47.27272727,14.775,8.3125,999.6916667,2.295833333
3/28/2016,23.08333333,18.84166667,-3.275,992.8375,3.283333333
3/29/2016,32.5,20.725,-0.9625,996.2625,1.9375
3/30/2016,53.63636364,20.94583333,2.566666667,996.425,1.920833333
3/31/2016,50.16666667,19.8625,-5.054166667,1002.7375,4.245833333
4/1/2013,94.5,10.30416667,-6.05,1008.6625,3.0375
4/2/2013,74.20833333,10.34583333,-7.625,1008.095833,1.233333333
4/3/2013,126.9166667,11.95416667,-1.816666667,1003.379167,1.658333333
4/4/2013,55.58333333,7.575,-0.395833333,1006.025,1.241666667
4/5/2013,61.54166667,8.058333333,-1.604166667,1010.1375,2.3
4/6/2013,12.45833333,8.741666667,-9.833333333,1007.4375,1.829166667
4/7/2013,68.45833333,8.320833333,-2.229166667,999.3375,1.420833333
4/8/2013,21.875,8.5,-12.6375,1003.758333,5.879166667
4/9/2013,11.66666667,7.6,-10.16666667,1011.425,3.979166667
4/10/2013,14.54166667,7.425,-10.09583333,1010.779167,2.595833333
4/11/2013,16.08333333,10.01666667,-11.60833333,1009.4,1.904166667
4/12/2013,46.91666667,13.5,-6.283333333,1003.425,1.166666667
4/13/2013,39.04166667,16.5625,-2.1625,995.9291667,2.958333333
4/14/2013,27.375,12.28333333,-8.404166667,1001.095833,1.970833333
4/15/2013,76.625,12.55416667,-0.558333333,994.4875,1.95
4/16/2013,49.29166667,14.7125,-1.595833333,997.75,2.754166667
4/17/2013,50.45833333,12.3875,-3.041666667,1002.65,2.841666667
4/18/2013,6.875,10.975,-14.64583333,1013.808333,2.429166667
4/19/2013,43.04166667,6.966666667,-2.725,1015.191667,2.3125
4/20/2013,79.625,9.295833333,-0.7875,1011.7875,1.491666667
4/21/2013,115.4583333,12.11666667,1.175,1008.954167,1.508333333
4/22/2013,158.9166667,12.3625,5.029166667,1005.0625,1.366666667
4/23/2013,188.8333333,12.0375,7.195833333,1002.345833,1.2875
4/24/2013,86.59090909,14.95416667,0.120833333,1001.929167,2.858333333
4/25/2013,11.16666667,15.95833333,-7.608333333,1004.15,2.5375
4/26/2013,50.41666667,17.1375,-3.091666667,1001.220833,1.5875
4/27/2013,64.58333333,18.35,-0.308333333,1001.983333,1.5375
4/28/2013,88.45833333,16.77083333,1.466666667,1001.495833,1.820833333
4/29/2013,20.375,22.4125,-8.416666667,1002.875,2.958333333
4/30/2013,20.33333333,22.1875,-9.216666667,1004.883333,2.3375
4/1/2014,43.25,19.33333333,-2.9625,997.9666667,2.679166667
4/2/2014,52.625,17.77083333,2.875,1004.925,2.2125
4/3/2014,58.41666667,17.45833333,4.5,1005.958333,1.804166667
4/4/2014,47.04166667,16.95833333,5.2875,1007.1375,1.333333333
4/5/2014,22.45833333,12.43333333,9.108333333,997.3375,1.204166667
4/6/2014,31.86363636,21.35833333,6.695833333,991.2958333,2.2
4/7/2014,43.375,22.29166667,1.566666667,991.8791667,2.829166667
4/8/2014,15.91666667,18.27916667,-2.620833333,996.6291667,1.895833333
4/9/2014,56.125,21.04583333,1.35,991.1375,2.095833333
4/10/2014,37.375,24.39166667,2.041666667,998.0916667,1.995833333
4/11/2014,50.20833333,22.25416667,5.495833333,1003.433333,2.079166667
4/12/2014,67.04166667,23.72083333,10.77083333,999.1875,1.8125
4/13/2014,98.16666667,22.89583333,14.52083333,995.6166667,1.508333333
4/14/2014,54.33333333,26.25,8.325,995.1541667,2.041666667
4/15/2014,110.8083333,24.8625,13.21666667,996.4583333,1.716666667
4/16/2014,139.6333333,27.22916667,12.875,997.2958333,2.183333333
4/17/2014,79.41666667,28.19166667,11.975,1000.675,2.133333333
4/18/2014,65.79166667,20.84583333,17.4875,999.1916667,1.554166667
4/19/2014,58.91666667,23.825,4.004166667,997.5291667,3.870833333
4/20/2014,18.125,28.65833333,-2.445833333,989.8916667,3.3125
4/21/2014,31.54166667,28.91666667,0.020833333,987.5958333,4.525
4/22/2014,25.33333333,28.67916667,4.6625,991.2875,1.625
4/23/2014,26.33333333,31.95416667,4.545833333,989.3583333,1.645833333
4/24/2014,72.41666667,29.69166667,10.99166667,997.1708333,1.995833333
4/25/2014,97.875,27.66666667,13.8,998.6458333,1.704166667
4/26/2014,36.91666667,23.08333333,14.94166667,1000.158333,1.683333333
4/27/2014,23.25,21.62916667,12.55,1002.5625,1.245833333
4/28/2014,30.29166667,26.025,11.89166667,998.725,1.925
4/29/2014,54.16666667,25.67916667,13.93333333,997.3208333,1.4625
4/30/2014,51.30434783,28.1625,15.10416667,995.3291667,1.4
4/1/2015,35.5,19.08333333,-1.604166667,1001.4,2.045833333
4/2/2015,29.29166667,18.84166667,3.945833333,1000.566667,2.220833333
4/3/2015,39.125,12.48333333,7.008333333,1008.529167,1.620833333
4/4/2015,30.08333333,9.995833333,6.266666667,1006.5875,1.3875
4/5/2015,16.04166667,14.0875,3.029166667,998.0833333,2.6125
4/6/2015,29.29166667,19.9875,1.329166667,985.9583333,2.316666667
4/7/2015,47.04166667,21.86666667,4.258333333,985.8125,1.7
4/8/2015,27.56521739,22.1875,2.054166667,998.2166667,2.775
4/9/2015,21.04166667,21.24166667,3.15,1005.079167,2.175
4/10/2015,41.41666667,21.6625,1.866666667,1000.095833,2.058333333
4/11/2015,126.7916667,21.6,13.84583333,990.0875,1.566666667
4/12/2015,49.36363636,22.95833333,-0.358333333,992.8083333,3.658333333
4/13/2015,19.66666667,22.17916667,-5.3625,998.9125,4.266666667
4/14/2015,14.875,23.65833333,1.175,1005.916667,2.170833333
4/15/2015,30.20833333,23.02916667,4.441666667,1002.375,1.975
4/16/2015,70.5,22.6625,8.308333333,1000.208333,1.6625
4/17/2015,97.53333333,24.40833333,11.00416667,998.9041667,1.6625
4/18/2015,112.6666667,25.41666667,12.69166667,997.2541667,1.6375
4/19/2015,102.1666667,26.95416667,13.075,996.2916667,1.891666667
4/20/2015,84.91666667,27.63333333,13.94583333,996.2583333,2.020833333
4/21/2015,87.83333333,26.32916667,13.6125,995.6375,2.275
4/22/2015,115.6666667,25.79583333,15.40833333,994.7083333,1.85
4/23/2015,55.29166667,26.225,12.25833333,996.2708333,1.933333333
4/24/2015,35.75,24.65,7.229166667,997.9916667,2.304166667
4/25/2015,55.29166667,25.94166667,13.775,992,1.779166667
4/26/2015,77.91666667,28.17083333,15.64166667,991.475,1.558333333
4/27/2015,23,28.10833333,-0.658333333,999.3958333,3.579166667
4/28/2015,27.58333333,25.60416667,3.854166667,1003.429167,2.054166667
4/29/2015,28.72727273,21.65416667,10.97916667,995.4125,2.166666667
4/30/2015,43.375,23.02916667,12.59166667,989.5375,1.666666667
4/1/2016,21.20833333,20.47916667,-4.291666667,1008,2.225
4/2/2016,59.29166667,19.64583333,5.158333333,1003.391667,1.9375
4/3/2016,30.08333333,17.5875,10.66666667,1003.220833,1.504166667
4/4/2016,33.875,20.5625,8.591666667,1000.1,1.741666667
4/5/2016,151.875,21.65833333,14.0625,992.4083333,1.620833333
4/6/2016,29.45833333,17.525,3.879166667,1001.254167,3.2625
4/7/2016,24.5,17.125,1.508333333,1010.795833,2.65
4/8/2016,35.75,13.95416667,9.870833333,1007.5875,1.520833333
4/9/2016,19.45833333,17.44583333,0.579166667,1004.133333,1.941666667
4/10/2016,15.41666667,22.3,1.479166667,998.6416667,2.391666667
4/11/2016,45.45833333,23.85,7.8,999.475,2.179166667
4/12/2016,57.83333333,23.69583333,11.86666667,1002.95,1.958333333
4/13/2016,81.60869565,23.3375,10.56666667,1004.658333,2.2
4/14/2016,89.17391304,22.96666667,9.775,1006.5625,2.0125
4/15/2016,67.29166667,22.55416667,8.320833333,1009.641667,1.7
4/16/2016,42.875,23.33333333,6.4125,1008.295833,1.7375
4/17/2016,58.625,19.29583333,10.375,1001.125,2.020833333
4/18/2016,14.20833333,20.575,6.691666667,994.275,2.85
4/19/2016,12.45833333,21.15833333,6.85,997.125,2.2375
4/20/2016,20.91666667,23.6375,3.875,1000.3,2.7625
4/21/2016,37,23.21666667,7.008333333,1000.241667,2.083333333
4/22/2016,62.45833333,23.42083333,10.525,996.6083333,1.85
4/23/2016,20.47826087,25.2,1.545833333,997.4583333,2.245833333
4/24/2016,71.04166667,25.97083333,12.14166667,994.0041667,1.5125
4/25/2016,68.68421053,24.5625,9.233333333,999.7291667,1.820833333
4/26/2016,73.30434783,24.07083333,8.379166667,1003.204167,1.85
4/27/2016,88.04347826,24.8375,8.954166667,1000.275,1.891666667
4/28/2016,91.45454545,23.77083333,10.375,997.25,1.4
4/29/2016,86.04166667,25.8125,11.8625,997.0666667,1.704166667
4/30/2016,80.54166667,24.66666667,13.60416667,1000.65,1.9
5/1/2013,58.75,17.7,-1.516666667,1006.0625,1.6625
5/2/2013,88.66666667,18.95416667,2.791666667,1003.091667,2.591666667
5/3/2013,77.04166667,18.40416667,5.466666667,1007.65,2.095833333
5/4/2013,112.1666667,18.7375,7.125,1007.404167,1.591666667
5/5/2013,177.5416667,20.89583333,9.641666667,1007.304167,1.2375
5/6/2013,220.5416667,23.39166667,10.80833333,1005.295833,1.5375
5/7/2013,145.0833333,23.425,10.22916667,1005.883333,1.525
5/8/2013,168.7916667,21.07916667,10.58333333,1004.9375,1.716666667
5/9/2013,50.08333333,17.64583333,10.90416667,1000.691667,1.404166667
5/10/2013,37.16666667,21.64166667,-1,992.4833333,2.425
5/11/2013,22.41666667,24.39166667,-4.2375,986.6833333,2.666666667
5/12/2013,54.58333333,23.16666667,-4.095833333,991.2041667,1.466666667
5/13/2013,97.16666667,22.45,2.116666667,993.4958333,1.570833333
5/14/2013,103.875,24.91666667,0.091666667,999.2375,2.4875
5/15/2013,49.59090909,22.675,4.283333333,1007.091667,1.7
5/16/2013,53.75,21.47083333,8.779166667,1007.583333,1.854166667
5/17/2013,124.1666667,20.89166667,11.86666667,1002.666667,1.654166667
5/18/2013,143.375,20.9125,13.70416667,997.1375,1.970833333
5/19/2013,51.95833333,20.4625,2.3875,991.7833333,3.445833333
5/20/2013,30.375,22.89583333,-2.479166667,991.3625,2.725
5/21/2013,81.41666667,23.20833333,8.095833333,990.775,1.404166667
5/22/2013,84.95833333,23.84583333,6.854166667,1001.495833,1.595833333
5/23/2013,63.58333333,23.53333333,5.741666667,1001.3125,1.079166667
5/24/2013,56.70833333,24.975,9.466666667,1003.1375,1.85
5/25/2013,56.875,25.1,11.4125,1001.533333,1.9
5/26/2013,92,21.475,16.275,999.9333333,2.266666667
5/27/2013,47.25,18.59166667,15.18333333,998.8208333,0.958333333
5/28/2013,74.58333333,19.74166667,14.0125,996.8208333,0.8
5/29/2013,16.29166667,24.20833333,0.416666667,1000.25,3.245833333
5/30/2013,34.75,25.9625,3.5375,996.9208333,1.866666667
5/31/2013,96.91666667,24.80416667,12.8125,993.6625,1.441666667
5/1/2014,48.79166667,21.6375,16.08333333,995.9208333,1.645833333
5/2/2014,7.333333333,23.62916667,8.7125,995.15,2.5375
5/3/2014,15.58333333,22.0125,11.525,993.4416667,1.691666667
5/4/2014,21.04166667,23.10833333,10.69583333,995.925,1.975
5/5/2014,57.16666667,21.89166667,15.20416667,999.9208333,1.3125
5/6/2014,40.04166667,24.1125,13.7375,1000.766667,1.408333333
5/7/2014,17.75,28.31666667,11.88333333,997.175,1.729166667
5/8/2014,33,24.5875,15.95833333,998.6125,1.55
5/9/2014,22.22222222,25.97916667,16.11666667,997.5833333,1.520833333
5/10/2014,77.41666667,26.39166667,16.72916667,995.6083333,1.445833333
5/11/2014,85.125,25.80416667,17.31666667,993.2541667,1.383333333
5/12/2014,58.20833333,22.25833333,17.47916667,993.7125,1.733333333
5/13/2014,49.43478261,25.27083333,16.41666667,993.7166667,1.845833333
5/14/2014,98.04166667,24.29583333,17.35833333,995.675,1.845833333
5/15/2014,48.9,23.275,16.8375,998.35,1.583333333
5/16/2014,74.875,22.07916667,16.75,999.7791667,1.745833333
5/17/2014,22.25,22.18333333,15.40833333,1000.066667,1.483333333
5/18/2014,18.70833333,25.55416667,13.475,998.7375,1.591666667
5/19/2014,41.86956522,26.75833333,15.10833333,995.325,1.816666667
5/20/2014,101.5,24.70416667,18.22916667,994.4541667,1.379166667
5/21/2014,99.625,27.66666667,18.8875,994.1333333,1.55
5/22/2014,10.41666667,29.5,9.708333333,997.7958333,2.158333333
5/23/2014,14.54166667,30.45,10.22916667,996.625,2.158333333
5/24/2014,32.41666667,29.0625,14.4375,997.0083333,1.55
5/25/2014,68.16666667,29.19166667,16.35833333,996.675,1.470833333
5/26/2014,101.7916667,27.75416667,17.90416667,995.5416667,1.995833333
5/27/2014,55.20833333,23.15833333,20.17916667,994.2708333,1.45
5/28/2014,183.4545455,25.6,21.80833333,992.425,1.245833333
5/29/2014,167.125,28.38333333,21.675,995.8541667,1.429166667
5/30/2014,141.5833333,28.175,20.70833333,997.6875,2.120833333
5/31/2014,222.25,28.0625,22.55416667,995.9958333,1.8625
5/1/2015,23.5,23.5875,12.0125,993.425,1.75
5/2/2015,18.20833333,22.05833333,7.179166667,999.35,2.029166667
5/3/2015,63.54545455,23.48333333,8.416666667,995.7833333,2.1625
5/4/2015,45.04166667,23.92916667,12.34166667,992.8625,1.6875
5/5/2015,83.04166667,20.68333333,16.99583333,991.1583333,1.341666667
5/6/2015,10.25,22.66666667,10.05,988.7541667,3.041666667
5/7/2015,7.333333333,23.65833333,10.175,989.025,4.066666667
5/8/2015,8.125,23.5125,13.54166667,995.5416667,1.7625
5/9/2015,17.45833333,25.69166667,13.82083333,998.975,1.645833333
5/10/2015,69.11111111,25.99583333,15.04583333,997.6083333,1.541666667
5/11/2015,81,25.425,15.7375,994.8958333,1.620833333
5/12/2015,28.875,26.78333333,14.84583333,993.75,1.641666667
5/13/2015,7.875,26.8625,6.270833333,997.2958333,2.404166667
5/14/2015,11.79166667,21.50833333,12.63333333,1000.854167,1.7375
5/15/2015,16.29166667,25.15833333,13.33333333,1002.4,1.641666667
5/16/2015,30.125,26.52916667,12.85,999.0083333,1.754166667
5/17/2015,78.83333333,26.22916667,14.0625,996.6958333,1.779166667
5/18/2015,169.7916667,26.72083333,16.96666667,997.8041667,1.829166667
5/19/2015,139.125,25.18333333,18.54166667,996.45,1.275
5/20/2015,150.2916667,24.29583333,18.97083333,992.7625,1.129166667
5/21/2015,99.08333333,24.16666667,19.15416667,991.6125,1.570833333
5/22/2015,84.58333333,24.25833333,19.43333333,996.125,1.125
5/23/2015,149.9583333,27.63333333,20.34583333,997.1125,1.983333333
5/24/2015,119.9166667,23.06666667,19.30416667,996.4083333,1.358333333
5/25/2015,14.375,21.92083333,15.05416667,993.9791667,1.6125
5/26/2015,15.58333333,24.55416667,12.03333333,989.1833333,2.054166667
5/27/2015,8.458333333,26.75416667,7.7,993.4541667,2.304166667
5/28/2015,21.75,25.78333333,9.9,998.9,2.1625
5/29/2015,37.54166667,22.44583333,12.9875,1000.845833,1.608333333
5/30/2015,65.25,23.79583333,13.75416667,1000.9375,1.595833333
5/31/2015,76,25.69583333,15.95416667,1001.466667,1.4875
5/1/2016,69.20833333,24.25833333,14.98333333,1000.533333,1.720833333
5/2/2016,58.875,22.46666667,17.19166667,1002.204167,1.695833333
5/3/2016,93.33333333,24.35,17.36666667,999.1541667,1.7125
5/4/2016,111.0833333,26.35,16.02916667,996.3791667,2.620833333
5/5/2016,36,24.49166667,15.25,994.6833333,2.141666667
5/6/2016,7,26.3375,8.525,998.325,3.0125
5/7/2016,66.41666667,24.55,14.93333333,997.7083333,1.579166667
5/8/2016,31.27272727,19.35833333,16.91666667,994.5208333,1.379166667
5/9/2016,30.41666667,18.90416667,16.1,991.0166667,1.308333333
5/10/2016,14.41666667,24.24583333,14.275,993.0333333,1.529166667
5/11/2016,17.66666667,26.98333333,12.92916667,989.2,1.804166667
5/12/2016,17.95833333,25.1375,13.73333333,989.3083333,1.733333333
5/13/2016,29.125,26.3875,15.37083333,995.2416667,1.891666667
5/14/2016,36.66666667,27.82916667,13.625,995.7541667,1.7375
5/15/2016,78.79166667,27.4375,18.22916667,993.3375,1.583333333
5/16/2016,59.79166667,26.8625,19.36666667,992.825,1.866666667
5/17/2016,56.91666667,27.3875,19.74583333,993.2291667,1.654166667
5/18/2016,62.22727273,28.44166667,16.2625,994.05,1.504166667
5/19/2016,6.782608696,28.0875,5.625,996.9791667,2.904166667
5/20/2016,14.56521739,30.87916667,7.920833333,997.8708333,2.625
5/21/2016,32.5,30.12083333,10.75,996.0083333,2.35
5/22/2016,47.625,25.65,14.94583333,994.3375,1.833333333
5/23/2016,54.16666667,20.40833333,18.5875,996.5708333,1.770833333
5/24/2016,96.41666667,24.13333333,19.6375,995.3791667,1.325
5/25/2016,42.16666667,27.35416667,17.49583333,994.4,1.654166667
5/26/2016,7.833333333,27.5125,11.64583333,994.8875,1.804166667
5/27/2016,21.91666667,27.30416667,14.0875,995.7166667,1.875
5/28/2016,63.125,26.75416667,17.9125,997.2833333,1.641666667
5/29/2016,126.2727273,27.925,20.45416667,998.5541667,2.120833333
5/30/2016,83.83333333,28.0375,18.4625,1001.3375,2.191666667
5/31/2016,75.75,28.1875,17.28333333,1002.4625,1.791666667
